date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:36:36	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2013%20Feb%202025%2018:36:35%20GMT	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
23:36:37	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Feb%202025%2018:36:36%20GMT	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
23:36:38	1108005/1108005	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Feb%202025%2018:36:37%20GMT	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
23:36:38	401140/401140	---M--	200	added ('OK')	font/woff2	etag:%2261ef4-6063a0fc37356;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
23:36:39	507320/507320	---MCZ	200	added ('OK')	application/x-font-woff	date:Thu,%2013%20Feb%202025%2018:36:38%20GMT	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
23:36:40	892000/892000	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2013%20Feb%202025%2018:36:39%20GMT	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
23:36:41	2733431/2733431	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Feb%202025%2018:36:40%20GMT	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
23:36:42	150578/150578	---M-Z	200	added ('OK')	text/css	etag:%2224c32-60aa9134d6cf7;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-281.css?ver=1700571149	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-2815120.css	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:43	53891/53891	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:42%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/281	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/281.json	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:44	2019/2019	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:43%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fabout-us%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed66e3.json	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:36:43%20GMT	https://templatekit.jegtheme.com/shuttle/?p=281	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/index73fa.html	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:45	2162/2162	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:36:44%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fabout-us%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embeda0d5	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:45	18629/18629	---M-Z	200	added ('OK')	image/png	etag:%2248c5-5e27ea154d000;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/signature-1024x283.png	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/signature-1024x283.png	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:46	10101/10101	---M-Z	200	added ('OK')	text/css	etag:%222775-60aa64c3d511a;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:46	205087/205087	---MCZ	200	added ('OK')	image/jpeg	etag:%223211f-5e26527735f40;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-KUJWLLZ.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-KUJWLLZ.jpg	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:47	198982/198982	---MCZ	200	added ('OK')	image/jpeg	etag:%2230946-5e26527bfaa80;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-MN62AVX.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-MN62AVX.jpg	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:47	1908/1908	---M-Z	200	added ('OK')	text/javascript	etag:%22774-6063a0fc3a236;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/js/elements/team.js?ver=2.6.2	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/js/elements/team61da.js	(from https://templatekit.jegtheme.com/shuttle/about-us/)
23:36:48	151659/151659	---M-Z	200	added ('OK')	text/css	etag:%222506b-60aa66333f339;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-319.css?ver=1700559605	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-31950ca.css	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:49	54017/54017	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:48%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/319	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/319.json	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:50	2019/2019	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:49%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fservices%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed25d9.json	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:36:49%20GMT	https://templatekit.jegtheme.com/shuttle/?p=319	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/index63fb.html	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:50	2162/2162	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:36:50%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fservices%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embede46e	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:51	12930/12930	---M-Z	200	added ('OK')	image/png	etag:%223282-5e2f0d9672fc0;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/arrow-image-e1656898951660.png	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/arrow-image-e1656898951660.png	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:51	1919/1919	---M-Z	200	added ('OK')	text/javascript	etag:%2277f-6063a0fc3a236;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/js/elements/accordion.js?ver=2.6.2	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/plugins/jeg-elementor-kit/assets/js/elements/accordion61da.js	(from https://templatekit.jegtheme.com/shuttle/services/)
23:36:52	107621/107621	---M-Z	200	added ('OK')	text/css	etag:%221a465-60aa663d14cb1;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-328.css?ver=1700559615	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-32866c6.css	(from https://templatekit.jegtheme.com/shuttle/our-bus/)
23:36:53	59951/59951	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:52%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/328	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/328.json	(from https://templatekit.jegtheme.com/shuttle/our-bus/)
23:36:54	2014/2014	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:53%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Four-bus%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embedf347.json	(from https://templatekit.jegtheme.com/shuttle/our-bus/)
23:36:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:36:53%20GMT	https://templatekit.jegtheme.com/shuttle/?p=328	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/indexc518.html	(from https://templatekit.jegtheme.com/shuttle/our-bus/)
23:36:55	2157/2157	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:36:54%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Four-bus%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embedd790	(from https://templatekit.jegtheme.com/shuttle/our-bus/)
23:36:55	66119/66119	---M-Z	200	added ('OK')	text/css	etag:%2210247-60aa914c2c79b;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-330.css?ver=1700571174	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-330dff6.css	(from https://templatekit.jegtheme.com/shuttle/bus-detail/)
23:36:57	64750/64750	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:56%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/330	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/330.json	(from https://templatekit.jegtheme.com/shuttle/bus-detail/)
23:36:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:36:57%20GMT	https://templatekit.jegtheme.com/shuttle/?p=330	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/index1639.html	(from https://templatekit.jegtheme.com/shuttle/bus-detail/)
23:36:57	2029/2029	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:36:57%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fbus-detail%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed0a08.json	(from https://templatekit.jegtheme.com/shuttle/bus-detail/)
23:36:58	2172/2172	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:36:58%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fbus-detail%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embedc6aa	(from https://templatekit.jegtheme.com/shuttle/bus-detail/)
23:36:59	170150/170150	---M-Z	200	added ('OK')	text/css	etag:%22298a6-60aa914c9303d;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-434.css?ver=1700571174	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-434dff6.css	(from https://templatekit.jegtheme.com/shuttle/bus-detail/)
23:37:00	78841/78841	---M-Z	200	added ('OK')	text/css	etag:%22133f9-60aad0373cd6c;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-332.css?ver=1700588063	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-33226d0.css	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:01	47229/47229	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:00%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/332	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/332.json	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:02	1999/1999	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:01%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fteam%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embedb9ca.json	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:37:01%20GMT	https://templatekit.jegtheme.com/shuttle/?p=332	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/index221f.html	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:03	2142/2142	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:37:02%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fteam%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed9475	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:04	235123/235123	---MCZ	200	added ('OK')	image/jpeg	etag:%2239673-5e26526ea0b00;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-3G5ZZ53.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-3G5ZZ53.jpg	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:04	231270/231270	---MCZ	200	added ('OK')	image/jpeg	etag:%2238766-5e2652848fec0;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-P28N87D.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-P28N87D.jpg	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:05	243365/243365	---MCZ	200	added ('OK')	image/jpeg	etag:%223b6a5-5e2652717d1c0;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-AQP2YBU.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/image-AQP2YBU.jpg	(from https://templatekit.jegtheme.com/shuttle/team/)
23:37:05	63112/63112	---M-Z	200	added ('OK')	text/css	etag:%22f688-60aa664780c6c;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-334.css?ver=1700559626	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-334f4d3.css	(from https://templatekit.jegtheme.com/shuttle/faq/)
23:37:06	46587/46587	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:06%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/334	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/334.json	(from https://templatekit.jegtheme.com/shuttle/faq/)
23:37:08	1994/1994	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:08%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Ffaq%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed1fa3.json	(from https://templatekit.jegtheme.com/shuttle/faq/)
23:37:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:37:08%20GMT	https://templatekit.jegtheme.com/shuttle/?p=334	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/indexd06c.html	(from https://templatekit.jegtheme.com/shuttle/faq/)
23:37:13	2137/2137	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:37:12%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Ffaq%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embedc217	(from https://templatekit.jegtheme.com/shuttle/faq/)
23:37:14	5464/5464	---M-Z	200	added ('OK')	text/css	etag:%221558-60ab51463b4e9;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-335.css?ver=1700622707	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-3358930.css	(from https://templatekit.jegtheme.com/shuttle/404-page/)
23:37:16	5797/5797	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:15%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/335	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/335.json	(from https://templatekit.jegtheme.com/shuttle/404-page/)
23:37:17	2019/2019	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:16%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2F404-page%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed38f4.json	(from https://templatekit.jegtheme.com/shuttle/404-page/)
23:37:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:37:16%20GMT	https://templatekit.jegtheme.com/shuttle/?p=335	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/index5294.html	(from https://templatekit.jegtheme.com/shuttle/404-page/)
23:37:18	2162/2162	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:37:17%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2F404-page%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed9cf3	(from https://templatekit.jegtheme.com/shuttle/404-page/)
23:37:18	24741/24741	---M-Z	200	added ('OK')	text/css	etag:%2260a5-60ab81fa1d53b;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-336.css?ver=1700635781	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-336cd50.css	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:19	28554/28554	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:19%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/336	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/pages/336.json	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:20	1999/1999	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:20%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fblog%2F	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed00ab.json	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2018:37:20%20GMT	https://templatekit.jegtheme.com/shuttle/?p=336	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/index71fc.html	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:21	2142/2142	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Feb%202025%2018:37:21%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fshuttle%2Fblog%2F&format=xml	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/oembed/1.0/embed46a7	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:22	471741/471741	---MCZ	200	added ('OK')	image/jpeg	etag:%22732bd-5e21831f84540;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/travel-tour-bus-see-the-world-.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/travel-tour-bus-see-the-world-.jpg	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:23	144274/144274	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2018:37:22%20GMT	https://templatekit.jegtheme.com/shuttle/2022/06/23/new-bus-type-etiquette-101/	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/2022/06/23/new-bus-type-etiquette-101/index.html	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:24	906753/906753	---MCZ	200	added ('OK')	image/jpeg	etag:%22dd601-5e218288d61c0;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/aerial-view-of-passenger-bus-on-road-through-countryside.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/aerial-view-of-passenger-bus-on-road-through-countryside.jpg	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:24	339408/339408	---MCZ	200	added ('OK')	image/jpeg	etag:%2252dd0-5e21816226a80;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/people-traveling-with-the-bus-.jpg	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/2022/06/people-traveling-with-the-bus-.jpg	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:24	144648/144648	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2018:37:24%20GMT	https://templatekit.jegtheme.com/shuttle/2022/06/23/3-trips-are-perfect-for-rent-a-bus/	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/2022/06/23/3-trips-are-perfect-for-rent-a-bus/index.html	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:25	144235/144235	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2018:37:24%20GMT	https://templatekit.jegtheme.com/shuttle/2022/06/23/10-reasons-to-book-a-bus/	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/2022/06/23/10-reasons-to-book-a-bus/index.html	(from https://templatekit.jegtheme.com/shuttle/blog/)
23:37:25	44369/44369	---M-Z	200	added ('OK')	text/css	etag:%22ad51-60aa664fe827c;61f39880b9910	https://templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-94.css?ver=1700559635	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-content/uploads/sites/300/elementor/css/post-94bc88.css	(from https://templatekit.jegtheme.com/shuttle/2022/06/23/your-guide-to-rent-a-bus/)
23:37:25	857/857	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282a02ef25541b7f34513f3728798f280-gzip%22	https://templatekit.jegtheme.com/shuttle/2022/06/23/your-guide-to-rent-a-bus/feed/	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/2022/06/23/your-guide-to-rent-a-bus/feed/index.html	(from https://templatekit.jegtheme.com/shuttle/2022/06/23/your-guide-to-rent-a-bus/)
23:37:26	37094/37094	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2018:37:25%20GMT	https://templatekit.jegtheme.com/shuttle/wp-json/wp/v2/posts/94	D:/asp/Shuttle/templatekit.jegtheme.com/shuttle/wp-json/wp/v2/posts/94.json	(from https://templatekit.jegtheme.com/shuttle/2022/06/23/your-guide-to-rent-a-bus/)
